price,region,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,Engine HP
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
1,jacksonville,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
1,jacksonville,2016.0,dodge,challenger,excellent,8 cylinders,gas,19155.0,clean,automatic,rwd,coupe,black,fl,427.2
1950,jacksonville,2006.0,ford,freestar,excellent,6 cylinders,gas,208000.0,clean,automatic,fwd,mini-van,grey,fl,197.0
18500,jacksonville,2015.0,ford,explorer,excellent,6 cylinders,gas,98792.0,clean,automatic,fwd,SUV,black,fl,300.7142857142857
12900,jacksonville,2015.0,chrysler,200,excellent,4 cylinders,gas,84618.0,clean,automatic,fwd,sedan,red,fl,221.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
11450,jacksonville,2012.0,chevrolet,tahoe hybrid,excellent,8 cylinders,hybrid,198000.0,clean,automatic,rwd,SUV,silver,fl,332.0
10950,jacksonville,2015.0,volkswagen,passat,excellent,4 cylinders,diesel,70000.0,clean,automatic,fwd,sedan,black,fl,171.30434782608697
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
18850,jacksonville,2015.0,ford,f-150,excellent,6 cylinders,gas,150000.0,clean,automatic,rwd,pickup,black,fl,328.8
1,jacksonville,2017.0,dodge,charger,excellent,8 cylinders,gas,2439.0,clean,other,4wd,sedan,silver,fl,407.0
1,jacksonville,2015.0,bmw,6 series,excellent,10 cylinders,gas,48826.0,clean,automatic,rwd,sedan,white,fl,380.0
1,jacksonville,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
0,jacksonville,2015.0,hyundai,elantra,like new,4 cylinders,gas,100000.0,clean,automatic,fwd,sedan,black,fl,156.0
14900,jacksonville,2016.0,lincoln,mkc,excellent,4 cylinders,gas,97917.0,clean,automatic,rwd,SUV,white,fl,240.0
0,jacksonville,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,97042.0,clean,manual,fwd,sedan,silver,fl,153.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
1,jacksonville,2015.0,mitsubishi,lancer evolution,excellent,4 cylinders,gas,46525.0,clean,other,4wd,sedan,red,fl,295.0
1,jacksonville,2015.0,audi,a7,excellent,6 cylinders,gas,62627.0,clean,other,4wd,sedan,grey,fl,275.0
1,jacksonville,2017.0,dodge,charger,excellent,8 cylinders,gas,34873.0,clean,other,4wd,sedan,grey,fl,407.0
1,jacksonville,2016.0,bmw,x6 m,excellent,8 cylinders,gas,48659.0,clean,automatic,4wd,SUV,blue,fl,567.0
1,jacksonville,2015.0,lexus,gs 350,excellent,10 cylinders,gas,77613.0,clean,other,4wd,sedan,white,fl,306.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
15000,jacksonville,2015.0,honda,cr-v,excellent,4 cylinders,gas,63514.0,lien,automatic,fwd,SUV,blue,fl,185.0
11999,jacksonville,2015.0,volkswagen,passat,excellent,4 cylinders,gas,103090.0,clean,automatic,fwd,sedan,black,fl,171.30434782608697
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
22500,jacksonville,2017.0,infiniti,qx60,excellent,6 cylinders,gas,58590.0,clean,automatic,fwd,SUV,blue,fl,295.0
1,jacksonville,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,jacksonville,2017.0,ford,f-150,excellent,10 cylinders,gas,38374.0,clean,automatic,rwd,truck,black,fl,335.95454545454544
11500,jacksonville,2017.0,chevrolet,cruze,good,4 cylinders,gas,145614.0,clean,automatic,fwd,sedan,white,fl,153.0
13500,jacksonville,2016.0,ford,escape,good,4 cylinders,gas,102918.0,clean,automatic,fwd,wagon,black,fl,176.0
11950,jacksonville,2017.0,nissan,altima,good,4 cylinders,gas,169674.0,clean,automatic,fwd,sedan,white,fl,205.0
18950,jacksonville,2017.0,chevrolet,traverse,good,6 cylinders,gas,106158.0,clean,automatic,fwd,wagon,white,fl,282.55555555555554
11500,jacksonville,2016.0,toyota,corolla,good,4 cylinders,gas,149357.0,clean,automatic,fwd,sedan,black,fl,133.84615384615384
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2015.0,ford,transit connect,good,4 cylinders,gas,47433.0,clean,automatic,fwd,van,white,fl,169.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
1,jacksonville,2015.0,audi,a7,excellent,6 cylinders,gas,62627.0,clean,other,4wd,sedan,grey,fl,275.0
1,jacksonville,2016.0,infiniti,q70,excellent,6 cylinders,gas,59762.0,clean,other,4wd,sedan,white,fl,373.3333333333333
1,jacksonville,2017.0,nissan,altima,excellent,10 cylinders,gas,44906.0,clean,other,4wd,sedan,silver,fl,205.0
1,jacksonville,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
18500,jacksonville,2015.0,ford,explorer,excellent,6 cylinders,gas,98792.0,clean,automatic,fwd,SUV,black,fl,300.7142857142857
12900,jacksonville,2015.0,chrysler,200,excellent,4 cylinders,gas,84618.0,clean,automatic,fwd,sedan,red,fl,221.0
1,jacksonville,2015.0,lexus,rc 350,excellent,6 cylinders,gas,41987.0,clean,other,4wd,coupe,black,fl,306.0
1,jacksonville,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,jacksonville,2017.0,mercedes-benz,s-class,excellent,8 cylinders,gas,32540.0,clean,automatic,4wd,sedan,black,fl,533.25
1,jacksonville,2015.0,lexus,rc 350,excellent,6 cylinders,gas,41987.0,clean,other,4wd,coupe,black,fl,306.0
1,jacksonville,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,jacksonville,2017.0,mercedes-benz,s-class,excellent,8 cylinders,gas,32540.0,clean,automatic,4wd,sedan,black,fl,533.25
9499,jacksonville,2015.0,chrysler,200,excellent,4 cylinders,gas,132698.0,clean,automatic,fwd,sedan,black,fl,221.0
0,jacksonville,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,97042.0,clean,manual,fwd,sedan,silver,fl,153.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
1,jacksonville,2015.0,lexus,rc 350,excellent,6 cylinders,gas,41987.0,clean,other,4wd,coupe,black,fl,306.0
1,jacksonville,2017.0,mercedes-benz,s-class,excellent,8 cylinders,gas,32540.0,clean,automatic,4wd,sedan,black,fl,533.25
14900,jacksonville,2016.0,lincoln,mkc,excellent,4 cylinders,gas,97917.0,clean,automatic,rwd,SUV,white,fl,240.0
0,jacksonville,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,97042.0,clean,manual,fwd,sedan,silver,fl,153.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2017.0,toyota,camry,like new,6 cylinders,gas,80000.0,clean,automatic,fwd,sedan,silver,fl,208.0
4999,jacksonville,2003.0,lexus,es 300,excellent,4 cylinders,gas,150432.0,clean,automatic,fwd,sedan,black,fl,210.0
1,jacksonville,2014.0,cadillac,cts-v coupe,excellent,8 cylinders,gas,23505.0,clean,other,4wd,coupe,grey,fl,556.0
1,jacksonville,2015.0,bmw,6 series,excellent,10 cylinders,gas,48826.0,clean,automatic,4wd,sedan,white,fl,380.0
1,jacksonville,2016.0,nissan,370z,excellent,6 cylinders,gas,19141.0,clean,other,rwd,coupe,black,fl,336.2352941176471
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,112000.0,clean,automatic,fwd,SUV,white,fl,273.0
18200,jacksonville,2017.0,lincoln,mkc,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,240.0
15500,jacksonville,2015.0,ford,explorer,good,6 cylinders,gas,146534.0,clean,automatic,fwd,wagon,silver,fl,300.7142857142857
11950,jacksonville,2017.0,nissan,altima,good,4 cylinders,gas,169674.0,clean,automatic,fwd,sedan,white,fl,205.0
5900,jacksonville,2008.0,kia,spectra,excellent,4 cylinders,gas,110205.0,clean,automatic,fwd,sedan,white,fl,138.0
8800,jacksonville,2015.0,kia,rio,excellent,4 cylinders,gas,101868.0,clean,automatic,4wd,sedan,black,fl,138.0
16900,jacksonville,2016.0,chevrolet,colorado,excellent,6 cylinders,gas,72613.0,clean,automatic,rwd,truck,white,fl,249.73684210526315
9499,jacksonville,2015.0,chrysler,200,excellent,4 cylinders,gas,132698.0,clean,automatic,fwd,sedan,black,fl,221.0
0,jacksonville,2017.0,chevrolet,cruze,excellent,4 cylinders,gas,97042.0,clean,manual,fwd,sedan,silver,fl,153.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
9950,jacksonville,2015.0,nissan,altima,good,4 cylinders,gas,98950.0,clean,automatic,fwd,sedan,white,fl,226.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
11500,jacksonville,2016.0,toyota,corolla,good,4 cylinders,gas,149357.0,clean,automatic,fwd,sedan,black,fl,133.84615384615384
26900,jacksonville,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,113992.0,clean,automatic,fwd,SUV,white,fl,355.0
11500,jacksonville,2017.0,chevrolet,cruze,good,4 cylinders,gas,145614.0,clean,automatic,fwd,sedan,white,fl,153.0
13500,jacksonville,2016.0,ford,escape,good,4 cylinders,gas,102918.0,clean,automatic,fwd,wagon,black,fl,176.0
14950,jacksonville,2017.0,nissan,altima,good,4 cylinders,gas,94815.0,clean,automatic,fwd,sedan,grey,fl,205.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
9499,jacksonville,2015.0,chrysler,200,excellent,4 cylinders,gas,132698.0,clean,automatic,fwd,sedan,black,fl,221.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,50000.0,clean,automatic,fwd,SUV,white,fl,273.0
1,jacksonville,2016.0,lexus,rx 350,excellent,6 cylinders,gas,55167.0,clean,other,4wd,wagon,white,fl,295.0
1,jacksonville,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,jacksonville,2016.0,mercedes-benz,c-class,excellent,10 cylinders,gas,47065.0,clean,other,4wd,sedan,silver,fl,308.8888888888889
11950,jacksonville,2017.0,volkswagen,jetta,excellent,4 cylinders,gas,60000.0,clean,automatic,fwd,sedan,red,fl,170.0
18500,jacksonville,2015.0,ford,explorer,excellent,6 cylinders,gas,98792.0,clean,automatic,fwd,SUV,black,fl,300.7142857142857
10999,jacksonville,2016.0,ford,focus,like new,4 cylinders,gas,25000.0,clean,automatic,fwd,sedan,blue,fl,160.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,49000.0,clean,automatic,fwd,SUV,white,fl,273.0
0,jacksonville,2015.0,acura,rdx,like new,6 cylinders,gas,49000.0,clean,automatic,fwd,SUV,white,fl,273.0
1,jacksonville,2015.0,bmw,x5,excellent,6 cylinders,gas,59733.0,clean,automatic,4wd,SUV,black,fl,325.0
1,jacksonville,2017.0,nissan,maxima,excellent,10 cylinders,gas,34888.0,clean,other,4wd,sedan,black,fl,300.0
1,jacksonville,2017.0,mercedes-benz,e-class,excellent,10 cylinders,gas,48178.0,clean,other,4wd,sedan,silver,fl,306.1111111111111
10999,jacksonville,2016.0,ford,focus,like new,4 cylinders,gas,25000.0,clean,automatic,fwd,sedan,blue,fl,160.0
3999,jacksonville,2007.0,volkswagen,rabbit,good,5 cylinders,gas,109424.0,clean,automatic,fwd,hatchback,silver,fl,150.0
14900,jacksonville,2016.0,lincoln,mkc,excellent,4 cylinders,gas,97917.0,clean,automatic,rwd,SUV,white,fl,240.0
21900,jacksonville,2017.0,toyota,sienna,excellent,6 cylinders,gas,34712.0,clean,automatic,fwd,van,blue,fl,296.0
5900,jacksonville,2008.0,kia,spectra,excellent,4 cylinders,gas,110205.0,clean,automatic,fwd,sedan,white,fl,138.0
16900,jacksonville,2016.0,chevrolet,colorado,excellent,6 cylinders,gas,72613.0,clean,automatic,rwd,truck,white,fl,249.73684210526315
8800,jacksonville,2015.0,kia,rio,excellent,4 cylinders,gas,101868.0,clean,automatic,4wd,sedan,black,fl,138.0
23000,lakeland,2017.0,gmc,acadia,good,4 cylinders,gas,63000.0,clean,automatic,fwd,SUV,silver,fl,246.72727272727272
1,lakeland,2015.0,ford,f-150,excellent,6 cylinders,gas,69701.0,clean,other,4wd,truck,white,fl,328.8
1,lakeland,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,lakeland,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,lakeland,2017.0,ford,f-150,excellent,10 cylinders,gas,38374.0,clean,automatic,rwd,truck,black,fl,335.95454545454544
2000,lakeland,2008.0,infiniti,g35,good,6 cylinders,gas,0.0,clean,automatic,rwd,sedan,grey,fl,306.0
20990,lakeland,2015.0,toyota,sienna,excellent,6 cylinders,gas,64847.0,clean,automatic,fwd,mini-van,red,fl,266.0
20999,lakeland,2015.0,infiniti,qx60,excellent,6 cylinders,gas,74927.0,clean,automatic,4wd,wagon,silver,fl,247.5
16999,lakeland,2017.0,dodge,grand caravan,excellent,6 cylinders,gas,48232.0,clean,automatic,rwd,van,black,fl,283.0
10990,lakeland,2015.0,nissan,rogue select,excellent,4 cylinders,gas,106479.0,clean,automatic,fwd,SUV,silver,fl,170.0
9999,lakeland,2014.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,110000.0,rebuilt,automatic,fwd,convertible,grey,fl,181.0
16500,lakeland,2015.0,volkswagen,beetle convertible,excellent,4 cylinders,gas,18200.0,rebuilt,automatic,fwd,convertible,black,fl,186.4102564102564
19400,lakeland,2017.0,volkswagen,beetle,excellent,4 cylinders,gas,49341.0,rebuilt,automatic,fwd,convertible,green,fl,175.71428571428572
3400,lakeland,2003.0,lexus,es 300,excellent,6 cylinders,gas,185000.0,clean,automatic,fwd,sedan,grey,fl,210.0
1,lakeland,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,lakeland,2017.0,nissan,altima,excellent,10 cylinders,gas,44906.0,clean,other,4wd,sedan,silver,fl,205.0
1,lakeland,2017.0,ford,f-150,excellent,10 cylinders,gas,38374.0,clean,automatic,rwd,truck,black,fl,335.95454545454544
1,lakeland,2016.0,mercedes-benz,c-class,excellent,10 cylinders,gas,47065.0,clean,other,4wd,sedan,silver,fl,308.8888888888889
10990,lakeland,2015.0,toyota,corolla,excellent,4 cylinders,gas,118567.0,clean,automatic,fwd,sedan,blue,fl,134.0
40990,lakeland,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,47021.0,clean,automatic,4wd,pickup,blue,fl,313.0
17990,lakeland,2015.0,bmw,x3,excellent,4 cylinders,gas,86457.0,clean,automatic,4wd,SUV,white,fl,240.0
32500,lakeland,2015.0,toyota,tacoma,excellent,6 cylinders,gas,76500.0,clean,automatic,4wd,offroad,blue,fl,207.6315789473684
1,lakeland,2016.0,lexus,rx 350,excellent,6 cylinders,gas,55167.0,clean,other,4wd,wagon,white,fl,295.0
1,lakeland,2016.0,infiniti,q70,excellent,6 cylinders,gas,59762.0,clean,other,4wd,sedan,white,fl,373.3333333333333
1,lakeland,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
1,lakeland,2015.0,audi,a7,excellent,6 cylinders,gas,62627.0,clean,other,4wd,sedan,grey,fl,275.0
1,lakeland,2016.0,mercedes-benz,c-class,excellent,10 cylinders,gas,47065.0,clean,other,4wd,sedan,silver,fl,308.8888888888889
30990,lakeland,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,89609.0,clean,automatic,rwd,pickup,white,fl,313.0
45990,lakeland,2014.0,chevrolet,corvette stingray,good,8 cylinders,gas,22128.0,clean,other,rwd,coupe,black,fl,455.0
36990,lakeland,2016.0,porsche,cayenne,excellent,6 cylinders,gas,72988.0,clean,automatic,4wd,SUV,black,fl,415.0
23990,lakeland,2015.0,gmc,canyon,excellent,6 cylinders,gas,79080.0,clean,automatic,rwd,pickup,silver,fl,243.23529411764707
15990,lakeland,2015.0,audi,a4,excellent,4 cylinders,gas,101305.0,clean,automatic,fwd,sedan,grey,fl,220.0
18990,lakeland,2016.0,ford,explorer,excellent,4 cylinders,gas,111074.0,clean,automatic,fwd,SUV,grey,fl,308.75
1,lakeland,2015.0,toyota,camry,excellent,4 cylinders,gas,50566.0,clean,automatic,fwd,sedan,black,fl,208.0
1,lakeland,2016.0,toyota,rav4,excellent,10 cylinders,gas,68339.0,clean,automatic,rwd,SUV,blue,fl,176.0
16990,lakeland,2015.0,ford,explorer,excellent,6 cylinders,gas,111194.0,clean,automatic,fwd,SUV,white,fl,300.7142857142857
9490,lakeland,2014.0,nissan,rogue select,excellent,4 cylinders,gas,80195.0,clean,automatic,fwd,SUV,grey,fl,170.0
14390,lakeland,2017.0,nissan,altima,excellent,4 cylinders,gas,71219.0,clean,automatic,fwd,sedan,grey,fl,205.0
25290,lakeland,2017.0,ford,explorer,excellent,6 cylinders,gas,52852.0,clean,automatic,fwd,SUV,white,fl,306.25
9490,lakeland,2015.0,dodge,journey,excellent,6 cylinders,gas,114877.0,clean,automatic,fwd,SUV,white,fl,243.0
14290,lakeland,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,72840.0,clean,automatic,fwd,sedan,silver,fl,182.4
1900,lakeland,2005.0,chevrolet,astro,good,6 cylinders,gas,144000.0,clean,automatic,rwd,van,white,fl,190.0
12990,lakeland,2014.0,nissan,maxima,excellent,6 cylinders,gas,92241.0,clean,automatic,fwd,sedan,black,fl,290.0
33990,lakeland,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,110343.0,clean,automatic,4wd,SUV,black,fl,355.0
16990,lakeland,2016.0,honda,cr-v,excellent,4 cylinders,gas,71254.0,clean,automatic,4wd,SUV,black,fl,185.0
14990,lakeland,2011.0,infiniti,qx56,excellent,8 cylinders,gas,164623.0,clean,automatic,rwd,SUV,brown,fl,400.0
8900,lakeland,2015.0,nissan,altima,good,4 cylinders,gas,38000.0,rebuilt,automatic,fwd,sedan,black,fl,226.0
9990,lakeland,2015.0,volkswagen,jetta,excellent,4 cylinders,gas,85829.0,clean,automatic,fwd,sedan,red,fl,167.65625
29990,lakeland,2017.0,dodge,charger,excellent,8 cylinders,gas,116887.0,clean,automatic,rwd,sedan,grey,fl,407.0
1,lakeland,2016.0,toyota,rav4,excellent,10 cylinders,gas,68339.0,clean,automatic,rwd,SUV,blue,fl,176.0
1,lakeland,2017.0,ford,f-150,excellent,10 cylinders,gas,96220.0,clean,automatic,rwd,truck,white,fl,335.95454545454544
9975,lakeland,2011.0,buick,lucerne,excellent,6 cylinders,gas,83000.0,clean,automatic,fwd,sedan,custom,fl,243.25
0,lakeland,2016.0,kia,soul,good,4 cylinders,gas,117400.0,clean,automatic,fwd,SUV,blue,fl,147.0
23999,ocala,2014.0,cadillac,srx,excellent,6 cylinders,gas,36372.0,clean,automatic,fwd,SUV,brown,fl,308.0
1,ocala,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,ocala,2015.0,ford,f-150,excellent,6 cylinders,gas,69701.0,clean,other,4wd,truck,white,fl,328.8
1,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,ocala,2017.0,ford,f-150,excellent,10 cylinders,gas,38374.0,clean,automatic,rwd,truck,black,fl,335.95454545454544
12999,ocala,2015.0,hyundai,elantra,excellent,4 cylinders,gas,96998.0,clean,automatic,fwd,sedan,red,fl,156.0
13999,ocala,2017.0,kia,sportage,excellent,4 cylinders,gas,68056.0,clean,automatic,fwd,SUV,white,fl,200.16666666666666
12999,ocala,2015.0,hyundai,veloster,excellent,4 cylinders,gas,78554.0,clean,automatic,fwd,coupe,red,fl,162.42857142857142
9000,ocala,2013.0,volkswagen,jetta gli,good,4 cylinders,gas,100500.0,lien,automatic,fwd,sedan,grey,fl,205.0
40990,ocala,2017.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,47021.0,clean,automatic,4wd,pickup,blue,fl,313.0
1,ocala,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
1,ocala,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,ocala,2017.0,subaru,wrx,excellent,4 cylinders,gas,61649.0,clean,other,4wd,sedan,silver,fl,281.875
1,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,ocala,2015.0,lexus,is 250,excellent,10 cylinders,gas,30920.0,clean,other,4wd,sedan,white,fl,204.0
13999,ocala,2015.0,mazda,6,excellent,4 cylinders,gas,115429.0,clean,automatic,fwd,sedan,black,fl,184.0
13999,ocala,2017.0,mazda,3,excellent,4 cylinders,gas,127944.0,clean,automatic,fwd,hatchback,red,fl,168.3846153846154
1,ocala,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
1,ocala,2016.0,dodge,challenger,excellent,8 cylinders,gas,19155.0,clean,automatic,rwd,coupe,black,fl,427.2
1,ocala,2015.0,mercedes-benz,c-class,excellent,10 cylinders,gas,37701.0,clean,automatic,4wd,sedan,black,fl,307.9230769230769
1,ocala,2015.0,bmw,3 series,excellent,10 cylinders,gas,56505.0,clean,automatic,4wd,sedan,black,fl,233.53846153846155
1,ocala,2017.0,dodge,charger,excellent,8 cylinders,gas,34873.0,clean,other,4wd,sedan,grey,fl,407.0
1,ocala,2015.0,lexus,gs 350,excellent,10 cylinders,gas,77613.0,clean,other,4wd,sedan,white,fl,306.0
8699,ocala,2015.0,chevrolet,trax,excellent,4 cylinders,gas,89920.0,clean,automatic,fwd,SUV,black,fl,138.0
23990,ocala,2015.0,gmc,canyon,excellent,6 cylinders,gas,79080.0,clean,automatic,rwd,pickup,silver,fl,243.23529411764707
15990,ocala,2015.0,audi,a4,excellent,4 cylinders,gas,101305.0,clean,automatic,fwd,sedan,grey,fl,220.0
15990,ocala,2015.0,mercedes-benz,c-class,excellent,4 cylinders,gas,72220.0,clean,automatic,rwd,coupe,black,fl,307.9230769230769
12990,ocala,2014.0,nissan,maxima,excellent,6 cylinders,gas,92241.0,clean,automatic,fwd,sedan,black,fl,290.0
33990,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,110343.0,clean,automatic,4wd,SUV,black,fl,355.0
1,ocala,2015.0,audi,a7,excellent,6 cylinders,gas,62627.0,clean,other,4wd,sedan,grey,fl,275.0
1,ocala,2016.0,infiniti,q70,excellent,6 cylinders,gas,59762.0,clean,other,4wd,sedan,white,fl,373.3333333333333
1,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,ocala,2017.0,nissan,altima,excellent,10 cylinders,gas,44906.0,clean,other,4wd,sedan,silver,fl,205.0
3900,ocala,2002.0,lexus,rx 300,excellent,6 cylinders,gas,176080.0,rebuilt,automatic,4wd,SUV,white,fl,220.0
1,ocala,2014.0,lexus,is 350,excellent,6 cylinders,gas,63312.0,clean,other,4wd,sedan,white,fl,306.0
1,ocala,2015.0,ford,f-150,excellent,6 cylinders,gas,69701.0,clean,other,4wd,truck,white,fl,328.8
1,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
13999,ocala,2004.0,ford,thunderbird,good,8 cylinders,gas,85873.0,clean,automatic,rwd,convertible,blue,fl,280.0
19500,ocala,2015.0,gmc,acadia,excellent,6 cylinders,gas,83000.0,clean,automatic,4wd,SUV,silver,fl,282.4
1,ocala,2014.0,lexus,is 350,excellent,6 cylinders,gas,63312.0,clean,other,4wd,sedan,white,fl,306.0
1,ocala,2015.0,ford,f-150,excellent,6 cylinders,gas,69701.0,clean,other,4wd,truck,white,fl,328.8
1,ocala,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,clean,other,4wd,SUV,silver,fl,355.0
1,ocala,2017.0,nissan,altima,excellent,10 cylinders,gas,44906.0,clean,other,4wd,sedan,silver,fl,205.0
1,ocala,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,99284.0,clean,automatic,4wd,truck,white,fl,305.0
1,ocala,2016.0,mercedes-benz,c-class,excellent,10 cylinders,gas,47065.0,clean,other,4wd,sedan,silver,fl,308.8888888888889
15999,ocala,2014.0,mazda,cx-9,excellent,6 cylinders,gas,94739.0,clean,automatic,fwd,SUV,white,fl,273.0
11499,ocala,2016.0,kia,soul,good,4 cylinders,gas,85578.0,clean,automatic,fwd,SUV,grey,fl,147.0
1,ocala,2015.0,mercedes-benz,e-class,excellent,10 cylinders,gas,59749.0,clean,automatic,4wd,sedan,blue,fl,335.57142857142856
1,ocala,2016.0,toyota,rav4,excellent,10 cylinders,gas,68339.0,clean,automatic,rwd,SUV,blue,fl,176.0
